Format,1.0B,
Memory Length,5000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,0.000E+00,
Source,FFT rms,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,
Vertical Position,0.00E+00,
Horizontal Units,Hz,
Horizontal Scale,25MHz,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,2.000E-09,
Horizontal Old Scale,25MHz,
Horizontal Old Position,1000,
Firmware,V1.31,
Mode,Detail,
Waveform Data,
2.092500e+08,0.00e+00,
2.093000e+08,0.00e+00,
2.093500e+08,0.00e+00,
2.094000e+08,0.00e+00,
2.094500e+08,0.00e+00,
2.095000e+08,0.00e+00,
2.095500e+08,0.00e+00,
2.096000e+08,0.00e+00,
2.096500e+08,0.00e+00,
2.097000e+08,0.00e+00,
2.097500e+08,0.00e+00,
2.098000e+08,0.00e+00,
2.098500e+08,0.00e+00,
2.099000e+08,0.00e+00,
2.099500e+08,0.00e+00,
2.100000e+08,0.00e+00,
2.100500e+08,0.00e+00,
2.101000e+08,0.00e+00,
2.101500e+08,0.00e+00,
2.102000e+08,0.00e+00,
2.102500e+08,0.00e+00,
2.103000e+08,0.00e+00,
2.103500e+08,0.00e+00,
2.104000e+08,0.00e+00,
2.104500e+08,0.00e+00,
2.105000e+08,0.00e+00,
2.105500e+08,0.00e+00,
2.106000e+08,0.00e+00,
2.106500e+08,0.00e+00,
2.107000e+08,0.00e+00,
2.107500e+08,0.00e+00,
2.108000e+08,0.00e+00,
2.108500e+08,0.00e+00,
2.109000e+08,0.00e+00,
2.109500e+08,0.00e+00,
2.110000e+08,0.00e+00,
2.110500e+08,0.00e+00,
2.111000e+08,0.00e+00,
2.111500e+08,0.00e+00,
2.112000e+08,0.00e+00,
2.112500e+08,0.00e+00,
2.113000e+08,0.00e+00,
2.113500e+08,0.00e+00,
2.114000e+08,0.00e+00,
2.114500e+08,0.00e+00,
2.115000e+08,0.00e+00,
2.115500e+08,0.00e+00,
2.116000e+08,0.00e+00,
2.116500e+08,0.00e+00,
2.117000e+08,0.00e+00,
2.117500e+08,0.00e+00,
2.118000e+08,0.00e+00,
2.118500e+08,0.00e+00,
2.119000e+08,0.00e+00,
2.119500e+08,0.00e+00,
2.120000e+08,0.00e+00,
2.120500e+08,0.00e+00,
2.121000e+08,0.00e+00,
2.121500e+08,0.00e+00,
2.122000e+08,0.00e+00,
2.122500e+08,0.00e+00,
2.123000e+08,0.00e+00,
2.123500e+08,0.00e+00,
2.124000e+08,0.00e+00,
2.124500e+08,0.00e+00,
2.125000e+08,0.00e+00,
2.125500e+08,0.00e+00,
2.126000e+08,0.00e+00,
2.126500e+08,0.00e+00,
2.127000e+08,0.00e+00,
2.127500e+08,0.00e+00,
2.128000e+08,0.00e+00,
2.128500e+08,0.00e+00,
2.129000e+08,0.00e+00,
2.129500e+08,0.00e+00,
2.130000e+08,0.00e+00,
2.130500e+08,0.00e+00,
2.131000e+08,0.00e+00,
2.131500e+08,0.00e+00,
2.132000e+08,0.00e+00,
2.132500e+08,0.00e+00,
2.133000e+08,0.00e+00,
2.133500e+08,0.00e+00,
2.134000e+08,0.00e+00,
2.134500e+08,0.00e+00,
2.135000e+08,0.00e+00,
2.135500e+08,0.00e+00,
2.136000e+08,0.00e+00,
2.136500e+08,0.00e+00,
2.137000e+08,0.00e+00,
2.137500e+08,0.00e+00,
2.138000e+08,0.00e+00,
2.138500e+08,0.00e+00,
2.139000e+08,0.00e+00,
2.139500e+08,0.00e+00,
2.140000e+08,0.00e+00,
2.140500e+08,0.00e+00,
2.141000e+08,0.00e+00,
2.141500e+08,0.00e+00,
2.142000e+08,0.00e+00,
2.142500e+08,0.00e+00,
2.143000e+08,0.00e+00,
2.143500e+08,0.00e+00,
2.144000e+08,0.00e+00,
2.144500e+08,0.00e+00,
2.145000e+08,0.00e+00,
2.145500e+08,0.00e+00,
2.146000e+08,0.00e+00,
2.146500e+08,0.00e+00,
2.147000e+08,0.00e+00,
2.147500e+08,0.00e+00,
2.148000e+08,0.00e+00,
2.148500e+08,0.00e+00,
2.149000e+08,0.00e+00,
2.149500e+08,0.00e+00,
2.150000e+08,0.00e+00,
2.150500e+08,0.00e+00,
2.151000e+08,0.00e+00,
2.151500e+08,0.00e+00,
2.152000e+08,0.00e+00,
2.152500e+08,0.00e+00,
2.153000e+08,0.00e+00,
2.153500e+08,0.00e+00,
2.154000e+08,0.00e+00,
2.154500e+08,0.00e+00,
2.155000e+08,0.00e+00,
2.155500e+08,0.00e+00,
2.156000e+08,0.00e+00,
2.156500e+08,0.00e+00,
2.157000e+08,0.00e+00,
2.157500e+08,0.00e+00,
2.158000e+08,0.00e+00,
2.158500e+08,0.00e+00,
2.159000e+08,0.00e+00,
2.159500e+08,0.00e+00,
2.160000e+08,0.00e+00,
2.160500e+08,0.00e+00,
2.161000e+08,0.00e+00,
2.161500e+08,0.00e+00,
2.162000e+08,0.00e+00,
2.162500e+08,0.00e+00,
2.163000e+08,0.00e+00,
2.163500e+08,0.00e+00,
2.164000e+08,0.00e+00,
2.164500e+08,0.00e+00,
2.165000e+08,0.00e+00,
2.165500e+08,0.00e+00,
2.166000e+08,0.00e+00,
2.166500e+08,0.00e+00,
2.167000e+08,0.00e+00,
2.167500e+08,0.00e+00,
2.168000e+08,0.00e+00,
2.168500e+08,0.00e+00,
2.169000e+08,0.00e+00,
2.169500e+08,0.00e+00,
2.170000e+08,0.00e+00,
2.170500e+08,0.00e+00,
2.171000e+08,0.00e+00,
2.171500e+08,0.00e+00,
2.172000e+08,0.00e+00,
2.172500e+08,0.00e+00,
2.173000e+08,0.00e+00,
2.173500e+08,0.00e+00,
2.174000e+08,0.00e+00,
2.174500e+08,0.00e+00,
2.175000e+08,0.00e+00,
2.175500e+08,0.00e+00,
2.176000e+08,0.00e+00,
2.176500e+08,0.00e+00,
2.177000e+08,0.00e+00,
2.177500e+08,0.00e+00,
2.178000e+08,0.00e+00,
2.178500e+08,0.00e+00,
2.179000e+08,0.00e+00,
2.179500e+08,0.00e+00,
2.180000e+08,0.00e+00,
2.180500e+08,0.00e+00,
2.181000e+08,0.00e+00,
2.181500e+08,0.00e+00,
2.182000e+08,0.00e+00,
2.182500e+08,0.00e+00,
2.183000e+08,0.00e+00,
2.183500e+08,0.00e+00,
2.184000e+08,0.00e+00,
2.184500e+08,0.00e+00,
2.185000e+08,0.00e+00,
2.185500e+08,0.00e+00,
2.186000e+08,0.00e+00,
2.186500e+08,0.00e+00,
2.187000e+08,0.00e+00,
2.187500e+08,0.00e+00,
2.188000e+08,0.00e+00,
2.188500e+08,0.00e+00,
2.189000e+08,0.00e+00,
2.189500e+08,0.00e+00,
2.190000e+08,0.00e+00,
2.190500e+08,0.00e+00,
2.191000e+08,0.00e+00,
2.191500e+08,0.00e+00,
2.192000e+08,0.00e+00,
2.192500e+08,0.00e+00,
2.193000e+08,0.00e+00,
2.193500e+08,0.00e+00,
2.194000e+08,0.00e+00,
2.194500e+08,0.00e+00,
2.195000e+08,0.00e+00,
2.195500e+08,0.00e+00,
2.196000e+08,0.00e+00,
2.196500e+08,0.00e+00,
2.197000e+08,0.00e+00,
2.197500e+08,0.00e+00,
2.198000e+08,0.00e+00,
2.198500e+08,0.00e+00,
2.199000e+08,0.00e+00,
2.199500e+08,0.00e+00,
2.200000e+08,0.00e+00,
2.200500e+08,0.00e+00,
2.201000e+08,0.00e+00,
2.201500e+08,0.00e+00,
2.202000e+08,0.00e+00,
2.202500e+08,0.00e+00,
2.203000e+08,0.00e+00,
2.203500e+08,0.00e+00,
2.204000e+08,0.00e+00,
2.204500e+08,0.00e+00,
2.205000e+08,0.00e+00,
2.205500e+08,0.00e+00,
2.206000e+08,0.00e+00,
2.206500e+08,0.00e+00,
2.207000e+08,0.00e+00,
2.207500e+08,0.00e+00,
2.208000e+08,0.00e+00,
2.208500e+08,0.00e+00,
2.209000e+08,0.00e+00,
2.209500e+08,0.00e+00,
2.210000e+08,0.00e+00,
2.210500e+08,0.00e+00,
2.211000e+08,0.00e+00,
2.211500e+08,0.00e+00,
2.212000e+08,0.00e+00,
2.212500e+08,0.00e+00,
2.213000e+08,0.00e+00,
2.213500e+08,0.00e+00,
2.214000e+08,0.00e+00,
2.214500e+08,0.00e+00,
2.215000e+08,0.00e+00,
2.215500e+08,0.00e+00,
2.216000e+08,0.00e+00,
2.216500e+08,0.00e+00,
2.217000e+08,0.00e+00,
2.217500e+08,0.00e+00,
2.218000e+08,0.00e+00,
2.218500e+08,0.00e+00,
2.219000e+08,0.00e+00,
2.219500e+08,0.00e+00,
2.220000e+08,0.00e+00,
2.220500e+08,0.00e+00,
2.221000e+08,0.00e+00,
2.221500e+08,0.00e+00,
2.222000e+08,0.00e+00,
2.222500e+08,0.00e+00,
2.223000e+08,0.00e+00,
2.223500e+08,0.00e+00,
2.224000e+08,0.00e+00,
2.224500e+08,0.00e+00,
2.225000e+08,0.00e+00,
2.225500e+08,0.00e+00,
2.226000e+08,0.00e+00,
2.226500e+08,0.00e+00,
2.227000e+08,0.00e+00,
2.227500e+08,0.00e+00,
2.228000e+08,0.00e+00,
2.228500e+08,0.00e+00,
2.229000e+08,0.00e+00,
2.229500e+08,0.00e+00,
2.230000e+08,0.00e+00,
2.230500e+08,0.00e+00,
2.231000e+08,0.00e+00,
2.231500e+08,0.00e+00,
2.232000e+08,0.00e+00,
2.232500e+08,0.00e+00,
2.233000e+08,0.00e+00,
2.233500e+08,0.00e+00,
2.234000e+08,0.00e+00,
2.234500e+08,0.00e+00,
2.235000e+08,0.00e+00,
2.235500e+08,0.00e+00,
2.236000e+08,0.00e+00,
2.236500e+08,0.00e+00,
2.237000e+08,0.00e+00,
2.237500e+08,0.00e+00,
2.238000e+08,0.00e+00,
2.238500e+08,0.00e+00,
2.239000e+08,0.00e+00,
2.239500e+08,0.00e+00,
2.240000e+08,0.00e+00,
2.240500e+08,0.00e+00,
2.241000e+08,0.00e+00,
2.241500e+08,0.00e+00,
2.242000e+08,0.00e+00,
2.242500e+08,0.00e+00,
2.243000e+08,0.00e+00,
2.243500e+08,0.00e+00,
2.244000e+08,0.00e+00,
2.244500e+08,0.00e+00,
2.245000e+08,0.00e+00,
2.245500e+08,0.00e+00,
2.246000e+08,0.00e+00,
2.246500e+08,0.00e+00,
2.247000e+08,0.00e+00,
2.247500e+08,0.00e+00,
2.248000e+08,0.00e+00,
2.248500e+08,0.00e+00,
2.249000e+08,0.00e+00,
2.249500e+08,0.00e+00,
2.250000e+08,0.00e+00,
2.250500e+08,0.00e+00,
2.251000e+08,0.00e+00,
2.251500e+08,0.00e+00,
2.252000e+08,0.00e+00,
2.252500e+08,0.00e+00,
2.253000e+08,0.00e+00,
2.253500e+08,0.00e+00,
2.254000e+08,0.00e+00,
2.254500e+08,0.00e+00,
2.255000e+08,0.00e+00,
2.255500e+08,0.00e+00,
2.256000e+08,0.00e+00,
2.256500e+08,0.00e+00,
2.257000e+08,0.00e+00,
2.257500e+08,0.00e+00,
2.258000e+08,0.00e+00,
2.258500e+08,0.00e+00,
2.259000e+08,0.00e+00,
2.259500e+08,0.00e+00,
2.260000e+08,0.00e+00,
2.260500e+08,0.00e+00,
2.261000e+08,0.00e+00,
2.261500e+08,0.00e+00,
2.262000e+08,0.00e+00,
2.262500e+08,0.00e+00,
2.263000e+08,0.00e+00,
2.263500e+08,0.00e+00,
2.264000e+08,0.00e+00,
2.264500e+08,0.00e+00,
2.265000e+08,0.00e+00,
2.265500e+08,0.00e+00,
2.266000e+08,0.00e+00,
2.266500e+08,0.00e+00,
2.267000e+08,0.00e+00,
2.267500e+08,0.00e+00,
2.268000e+08,0.00e+00,
2.268500e+08,0.00e+00,
2.269000e+08,0.00e+00,
2.269500e+08,0.00e+00,
2.270000e+08,0.00e+00,
2.270500e+08,0.00e+00,
2.271000e+08,0.00e+00,
2.271500e+08,0.00e+00,
2.272000e+08,0.00e+00,
2.272500e+08,0.00e+00,
2.273000e+08,0.00e+00,
2.273500e+08,0.00e+00,
2.274000e+08,0.00e+00,
2.274500e+08,0.00e+00,
2.275000e+08,0.00e+00,
2.275500e+08,0.00e+00,
2.276000e+08,0.00e+00,
2.276500e+08,0.00e+00,
2.277000e+08,0.00e+00,
2.277500e+08,0.00e+00,
2.278000e+08,0.00e+00,
2.278500e+08,0.00e+00,
2.279000e+08,0.00e+00,
2.279500e+08,0.00e+00,
2.280000e+08,0.00e+00,
2.280500e+08,0.00e+00,
2.281000e+08,0.00e+00,
2.281500e+08,0.00e+00,
2.282000e+08,0.00e+00,
2.282500e+08,0.00e+00,
2.283000e+08,0.00e+00,
2.283500e+08,0.00e+00,
2.284000e+08,0.00e+00,
2.284500e+08,0.00e+00,
2.285000e+08,0.00e+00,
2.285500e+08,0.00e+00,
2.286000e+08,0.00e+00,
2.286500e+08,0.00e+00,
2.287000e+08,0.00e+00,
2.287500e+08,0.00e+00,
2.288000e+08,0.00e+00,
2.288500e+08,0.00e+00,
2.289000e+08,0.00e+00,
2.289500e+08,0.00e+00,
2.290000e+08,0.00e+00,
2.290500e+08,0.00e+00,
2.291000e+08,0.00e+00,
2.291500e+08,0.00e+00,
2.292000e+08,0.00e+00,
2.292500e+08,0.00e+00,
2.293000e+08,0.00e+00,
2.293500e+08,0.00e+00,
2.294000e+08,0.00e+00,
2.294500e+08,0.00e+00,
2.295000e+08,0.00e+00,
2.295500e+08,0.00e+00,
2.296000e+08,0.00e+00,
2.296500e+08,0.00e+00,
2.297000e+08,0.00e+00,
2.297500e+08,0.00e+00,
2.298000e+08,0.00e+00,
2.298500e+08,0.00e+00,
2.299000e+08,0.00e+00,
2.299500e+08,0.00e+00,
2.300000e+08,0.00e+00,
2.300500e+08,0.00e+00,
2.301000e+08,0.00e+00,
2.301500e+08,0.00e+00,
2.302000e+08,0.00e+00,
2.302500e+08,0.00e+00,
2.303000e+08,0.00e+00,
2.303500e+08,0.00e+00,
2.304000e+08,0.00e+00,
2.304500e+08,0.00e+00,
2.305000e+08,0.00e+00,
2.305500e+08,0.00e+00,
2.306000e+08,0.00e+00,
2.306500e+08,0.00e+00,
2.307000e+08,0.00e+00,
2.307500e+08,0.00e+00,
2.308000e+08,0.00e+00,
2.308500e+08,0.00e+00,
2.309000e+08,0.00e+00,
2.309500e+08,0.00e+00,
2.310000e+08,0.00e+00,
2.310500e+08,0.00e+00,
2.311000e+08,0.00e+00,
2.311500e+08,0.00e+00,
2.312000e+08,0.00e+00,
2.312500e+08,0.00e+00,
2.313000e+08,0.00e+00,
2.313500e+08,0.00e+00,
2.314000e+08,0.00e+00,
2.314500e+08,0.00e+00,
2.315000e+08,0.00e+00,
2.315500e+08,0.00e+00,
2.316000e+08,0.00e+00,
2.316500e+08,0.00e+00,
2.317000e+08,0.00e+00,
2.317500e+08,0.00e+00,
2.318000e+08,0.00e+00,
2.318500e+08,0.00e+00,
2.319000e+08,0.00e+00,
2.319500e+08,0.00e+00,
2.320000e+08,0.00e+00,
2.320500e+08,0.00e+00,
2.321000e+08,0.00e+00,
2.321500e+08,0.00e+00,
2.322000e+08,0.00e+00,
2.322500e+08,0.00e+00,
2.323000e+08,0.00e+00,
2.323500e+08,0.00e+00,
2.324000e+08,0.00e+00,
2.324500e+08,0.00e+00,
2.325000e+08,0.00e+00,
2.325500e+08,0.00e+00,
2.326000e+08,0.00e+00,
2.326500e+08,0.00e+00,
2.327000e+08,0.00e+00,
2.327500e+08,0.00e+00,
2.328000e+08,0.00e+00,
2.328500e+08,0.00e+00,
2.329000e+08,0.00e+00,
2.329500e+08,0.00e+00,
2.330000e+08,0.00e+00,
2.330500e+08,0.00e+00,
2.331000e+08,0.00e+00,
2.331500e+08,0.00e+00,
2.332000e+08,0.00e+00,
2.332500e+08,0.00e+00,
2.333000e+08,0.00e+00,
2.333500e+08,0.00e+00,
2.334000e+08,0.00e+00,
2.334500e+08,0.00e+00,
2.335000e+08,0.00e+00,
2.335500e+08,0.00e+00,
2.336000e+08,0.00e+00,
2.336500e+08,0.00e+00,
2.337000e+08,0.00e+00,
2.337500e+08,0.00e+00,
2.338000e+08,0.00e+00,
2.338500e+08,0.00e+00,
2.339000e+08,0.00e+00,
2.339500e+08,0.00e+00,
2.340000e+08,0.00e+00,
2.340500e+08,0.00e+00,
2.341000e+08,0.00e+00,
2.341500e+08,0.00e+00,
2.342000e+08,0.00e+00,
2.342500e+08,0.00e+00,
2.343000e+08,0.00e+00,
2.343500e+08,0.00e+00,
2.344000e+08,0.00e+00,
2.344500e+08,0.00e+00,
2.345000e+08,0.00e+00,
2.345500e+08,0.00e+00,
2.346000e+08,0.00e+00,
2.346500e+08,0.00e+00,
2.347000e+08,0.00e+00,
2.347500e+08,0.00e+00,
2.348000e+08,0.00e+00,
2.348500e+08,0.00e+00,
2.349000e+08,0.00e+00,
2.349500e+08,0.00e+00,
2.350000e+08,0.00e+00,
2.350500e+08,0.00e+00,
2.351000e+08,0.00e+00,
2.351500e+08,0.00e+00,
2.352000e+08,0.00e+00,
2.352500e+08,0.00e+00,
2.353000e+08,0.00e+00,
2.353500e+08,0.00e+00,
2.354000e+08,0.00e+00,
2.354500e+08,0.00e+00,
2.355000e+08,0.00e+00,
2.355500e+08,0.00e+00,
2.356000e+08,0.00e+00,
2.356500e+08,0.00e+00,
2.357000e+08,0.00e+00,
2.357500e+08,0.00e+00,
2.358000e+08,0.00e+00,
2.358500e+08,0.00e+00,
2.359000e+08,0.00e+00,
2.359500e+08,0.00e+00,
2.360000e+08,0.00e+00,
2.360500e+08,0.00e+00,
2.361000e+08,0.00e+00,
2.361500e+08,0.00e+00,
2.362000e+08,0.00e+00,
2.362500e+08,0.00e+00,
2.363000e+08,0.00e+00,
2.363500e+08,0.00e+00,
2.364000e+08,0.00e+00,
2.364500e+08,0.00e+00,
2.365000e+08,0.00e+00,
2.365500e+08,0.00e+00,
2.366000e+08,0.00e+00,
2.366500e+08,0.00e+00,
2.367000e+08,0.00e+00,
2.367500e+08,0.00e+00,
2.368000e+08,0.00e+00,
2.368500e+08,0.00e+00,
2.369000e+08,0.00e+00,
2.369500e+08,0.00e+00,
2.370000e+08,0.00e+00,
2.370500e+08,0.00e+00,
2.371000e+08,0.00e+00,
2.371500e+08,0.00e+00,
2.372000e+08,0.00e+00,
2.372500e+08,0.00e+00,
2.373000e+08,0.00e+00,
2.373500e+08,0.00e+00,
2.374000e+08,0.00e+00,
2.374500e+08,0.00e+00,
2.375000e+08,0.00e+00,
2.375500e+08,0.00e+00,
2.376000e+08,0.00e+00,
2.376500e+08,0.00e+00,
2.377000e+08,0.00e+00,
2.377500e+08,0.00e+00,
2.378000e+08,0.00e+00,
2.378500e+08,0.00e+00,
2.379000e+08,0.00e+00,
2.379500e+08,0.00e+00,
2.380000e+08,0.00e+00,
2.380500e+08,0.00e+00,
2.381000e+08,0.00e+00,
2.381500e+08,0.00e+00,
2.382000e+08,0.00e+00,
2.382500e+08,0.00e+00,
2.383000e+08,0.00e+00,
2.383500e+08,0.00e+00,
2.384000e+08,0.00e+00,
2.384500e+08,0.00e+00,
2.385000e+08,0.00e+00,
2.385500e+08,0.00e+00,
2.386000e+08,0.00e+00,
2.386500e+08,0.00e+00,
2.387000e+08,0.00e+00,
2.387500e+08,0.00e+00,
2.388000e+08,0.00e+00,
2.388500e+08,0.00e+00,
2.389000e+08,0.00e+00,
2.389500e+08,0.00e+00,
2.390000e+08,0.00e+00,
2.390500e+08,0.00e+00,
2.391000e+08,0.00e+00,
2.391500e+08,0.00e+00,
2.392000e+08,0.00e+00,
2.392500e+08,0.00e+00,
2.393000e+08,0.00e+00,
2.393500e+08,0.00e+00,
2.394000e+08,0.00e+00,
2.394500e+08,0.00e+00,
2.395000e+08,0.00e+00,
2.395500e+08,0.00e+00,
2.396000e+08,0.00e+00,
2.396500e+08,0.00e+00,
2.397000e+08,0.00e+00,
2.397500e+08,0.00e+00,
2.398000e+08,0.00e+00,
2.398500e+08,0.00e+00,
2.399000e+08,0.00e+00,
2.399500e+08,0.00e+00,
2.400000e+08,0.00e+00,
2.400500e+08,0.00e+00,
2.401000e+08,0.00e+00,
2.401500e+08,0.00e+00,
2.402000e+08,0.00e+00,
2.402500e+08,0.00e+00,
2.403000e+08,0.00e+00,
2.403500e+08,0.00e+00,
2.404000e+08,0.00e+00,
2.404500e+08,0.00e+00,
2.405000e+08,0.00e+00,
2.405500e+08,0.00e+00,
2.406000e+08,0.00e+00,
2.406500e+08,0.00e+00,
2.407000e+08,0.00e+00,
2.407500e+08,0.00e+00,
2.408000e+08,0.00e+00,
2.408500e+08,0.00e+00,
2.409000e+08,0.00e+00,
2.409500e+08,0.00e+00,
2.410000e+08,0.00e+00,
2.410500e+08,0.00e+00,
2.411000e+08,0.00e+00,
2.411500e+08,0.00e+00,
2.412000e+08,0.00e+00,
2.412500e+08,0.00e+00,
2.413000e+08,0.00e+00,
2.413500e+08,0.00e+00,
2.414000e+08,0.00e+00,
2.414500e+08,0.00e+00,
2.415000e+08,0.00e+00,
2.415500e+08,0.00e+00,
2.416000e+08,0.00e+00,
2.416500e+08,0.00e+00,
2.417000e+08,0.00e+00,
2.417500e+08,0.00e+00,
2.418000e+08,0.00e+00,
2.418500e+08,0.00e+00,
2.419000e+08,0.00e+00,
2.419500e+08,0.00e+00,
2.420000e+08,0.00e+00,
2.420500e+08,0.00e+00,
2.421000e+08,0.00e+00,
2.421500e+08,0.00e+00,
2.422000e+08,0.00e+00,
2.422500e+08,0.00e+00,
2.423000e+08,0.00e+00,
2.423500e+08,0.00e+00,
2.424000e+08,0.00e+00,
2.424500e+08,0.00e+00,
2.425000e+08,0.00e+00,
2.425500e+08,0.00e+00,
2.426000e+08,0.00e+00,
2.426500e+08,0.00e+00,
2.427000e+08,0.00e+00,
2.427500e+08,0.00e+00,
2.428000e+08,0.00e+00,
2.428500e+08,0.00e+00,
2.429000e+08,0.00e+00,
2.429500e+08,0.00e+00,
2.430000e+08,0.00e+00,
2.430500e+08,0.00e+00,
2.431000e+08,0.00e+00,
2.431500e+08,0.00e+00,
2.432000e+08,0.00e+00,
2.432500e+08,0.00e+00,
2.433000e+08,0.00e+00,
2.433500e+08,0.00e+00,
2.434000e+08,0.00e+00,
2.434500e+08,0.00e+00,
2.435000e+08,0.00e+00,
2.435500e+08,0.00e+00,
2.436000e+08,0.00e+00,
2.436500e+08,0.00e+00,
2.437000e+08,0.00e+00,
2.437500e+08,0.00e+00,
2.438000e+08,0.00e+00,
2.438500e+08,0.00e+00,
2.439000e+08,0.00e+00,
2.439500e+08,0.00e+00,
2.440000e+08,0.00e+00,
2.440500e+08,0.00e+00,
2.441000e+08,0.00e+00,
2.441500e+08,0.00e+00,
2.442000e+08,0.00e+00,
2.442500e+08,0.00e+00,
2.443000e+08,0.00e+00,
2.443500e+08,0.00e+00,
2.444000e+08,0.00e+00,
2.444500e+08,0.00e+00,
2.445000e+08,0.00e+00,
2.445500e+08,0.00e+00,
2.446000e+08,0.00e+00,
2.446500e+08,0.00e+00,
2.447000e+08,0.00e+00,
2.447500e+08,0.00e+00,
2.448000e+08,0.00e+00,
2.448500e+08,0.00e+00,
2.449000e+08,0.00e+00,
2.449500e+08,0.00e+00,
2.450000e+08,0.00e+00,
2.450500e+08,0.00e+00,
2.451000e+08,0.00e+00,
2.451500e+08,0.00e+00,
2.452000e+08,0.00e+00,
2.452500e+08,0.00e+00,
2.453000e+08,0.00e+00,
2.453500e+08,0.00e+00,
2.454000e+08,0.00e+00,
2.454500e+08,0.00e+00,
2.455000e+08,0.00e+00,
2.455500e+08,0.00e+00,
2.456000e+08,0.00e+00,
2.456500e+08,0.00e+00,
2.457000e+08,0.00e+00,
2.457500e+08,0.00e+00,
2.458000e+08,0.00e+00,
2.458500e+08,0.00e+00,
2.459000e+08,0.00e+00,
2.459500e+08,0.00e+00,
2.460000e+08,0.00e+00,
2.460500e+08,0.00e+00,
2.461000e+08,0.00e+00,
2.461500e+08,0.00e+00,
2.462000e+08,0.00e+00,
2.462500e+08,0.00e+00,
2.463000e+08,0.00e+00,
2.463500e+08,0.00e+00,
2.464000e+08,0.00e+00,
2.464500e+08,0.00e+00,
2.465000e+08,0.00e+00,
2.465500e+08,0.00e+00,
2.466000e+08,0.00e+00,
2.466500e+08,0.00e+00,
2.467000e+08,0.00e+00,
2.467500e+08,0.00e+00,
2.468000e+08,0.00e+00,
2.468500e+08,0.00e+00,
2.469000e+08,0.00e+00,
2.469500e+08,0.00e+00,
2.470000e+08,0.00e+00,
2.470500e+08,0.00e+00,
2.471000e+08,0.00e+00,
2.471500e+08,0.00e+00,
2.472000e+08,0.00e+00,
2.472500e+08,0.00e+00,
2.473000e+08,0.00e+00,
2.473500e+08,0.00e+00,
2.474000e+08,0.00e+00,
2.474500e+08,0.00e+00,
2.475000e+08,0.00e+00,
2.475500e+08,0.00e+00,
2.476000e+08,0.00e+00,
2.476500e+08,0.00e+00,
2.477000e+08,0.00e+00,
2.477500e+08,0.00e+00,
2.478000e+08,0.00e+00,
2.478500e+08,0.00e+00,
2.479000e+08,0.00e+00,
2.479500e+08,0.00e+00,
2.480000e+08,0.00e+00,
2.480500e+08,0.00e+00,
2.481000e+08,0.00e+00,
2.481500e+08,0.00e+00,
2.482000e+08,0.00e+00,
2.482500e+08,0.00e+00,
2.483000e+08,0.00e+00,
2.483500e+08,0.00e+00,
2.484000e+08,0.00e+00,
2.484500e+08,0.00e+00,
2.485000e+08,0.00e+00,
2.485500e+08,0.00e+00,
2.486000e+08,0.00e+00,
2.486500e+08,0.00e+00,
2.487000e+08,0.00e+00,
2.487500e+08,0.00e+00,
2.488000e+08,0.00e+00,
2.488500e+08,0.00e+00,
2.489000e+08,0.00e+00,
2.489500e+08,0.00e+00,
2.490000e+08,0.00e+00,
2.490500e+08,0.00e+00,
2.491000e+08,0.00e+00,
2.491500e+08,0.00e+00,
2.492000e+08,0.00e+00,
2.492500e+08,0.00e+00,
2.493000e+08,0.00e+00,
2.493500e+08,0.00e+00,
2.494000e+08,0.00e+00,
2.494500e+08,0.00e+00,
2.495000e+08,0.00e+00,
2.495500e+08,0.00e+00,
2.496000e+08,0.00e+00,
2.496500e+08,0.00e+00,
2.497000e+08,0.00e+00,
2.497500e+08,0.00e+00,
2.498000e+08,0.00e+00,
2.498500e+08,0.00e+00,
2.499000e+08,0.00e+00,
2.499500e+08,0.00e+00,
